2	4	9	10	9	7	10	9	9	10	9	9	10	9	10	10	8	9	9	9	9	10	10	10	10	10	10	9	10	10	7	9	9	10	10	10	10	10	10	10	10	10	10	10	10	8	10	10	10	10	9	8	9	10	9	10	10	10	9	9	10	9	10	10	9	10	10	10	9	10	10	7	9	10	9	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	10	10	8	10	9	10	9	9	10	8	10	10	10	9	10	10	10	9	9	10	10	10	10	10	10	9	10	9	10	10	10	9	10	10	10	9	10	10	9	8	9	9	9	10	10	9	7
3	7	10	7	10	9	9	10	10	9	9	9	9	10	10	10	9	9	10	9	9	9	9	10	9	9	10	10	9	10	10	9	9	10	10	10	10	10	10	10	9	10	9	10	10	10	9	10	8	10	10	9	10	10	8	10	10	9	10	9	9	8	9	10	9	10	9	9	9	10	9	9	10	10	10	10	10	8	10	9	10	9	10	9	9	10	10	9	10	10	10	9	10	10	10	9	10	9	10	8	9	10	10	10	10	10	10	10	10	9	9	10	10	10	10	9	10	10	10	10	10	10	8	9	10	9	9	9	10	10	10	10	9	10	9	9	10	10	10	10
3	6	10	9	10	9	10	10	10	10	10	9	10	10	9	10	8	9	9	9	10	10	9	10	10	10	10	9	10	9	10	8	10	9	9	10	10	10	9	10	10	9	9	10	10	10	10	9	9	9	10	10	9	10	10	10	10	10	10	8	10	8	9	10	9	9	10	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	9	9	10	9	10	9	10	10	9	9	8	10	9	10	10	9	10	10	10	9	10	10	8	10	10	10	9	10	10	10	10	9	9	9	10	8	10	10	10	10	10	9	10	8	10	8	10	10	10	9	10	10	10	10	10	10	10	10
1	6	10	7	10	10	8	10	10	9	10	9	9	10	10	8	10	10	10	9	9	10	8	10	10	8	10	10	9	9	10	9	10	10	10	10	9	10	10	10	10	10	9	9	10	9	9	10	9	9	10	10	10	10	10	9	10	9	10	10	10	10	8	9	9	9	9	10	9	9	10	10	9	10	10	9	10	9	9	10	9	10	9	10	9	9	10	9	8	10	10	10	10	10	10	8	9	10	10	10	10	9	10	10	10	10	9	9	10	10	10	8	10	9	10	9	9	10	10	9	10	10	10	9	10	9	9	10	10	9	10	9	10	9	9	9	10	9	10	10
3	6	9	9	8	9	9	10	8	9	10	8	9	9	10	10	10	9	10	9	10	10	10	9	9	10	9	10	10	9	10	8	10	10	10	10	9	10	10	9	9	10	10	9	10	10	9	9	10	10	10	10	10	9	10	10	9	9	10	10	10	10	9	9	9	10	10	8	10	10	9	9	9	10	10	10	10	10	10	10	10	10	8	8	10	10	10	10	10	10	10	10	9	9	10	9	10	9	9	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	10	10	10	10	9	9	9	9	9	9	10	10	10	7	10	10	10	9	9	10	8	10	9	10	10
1	5	9	9	7	8	10	9	10	10	9	10	9	10	9	10	10	10	10	10	10	10	10	9	10	8	10	10	10	10	7	10	9	9	9	9	10	10	10	9	10	9	9	10	9	8	9	10	9	10	9	10	10	10	9	9	9	10	9	10	10	10	10	10	10	9	10	9	10	10	9	9	9	10	10	9	10	10	9	10	10	8	10	10	10	10	10	10	10	10	10	9	10	10	9	10	10	10	10	10	10	10	10	10	9	10	9	10	10	9	9	10	10	9	9	10	10	10	10	10	7	10	10	10	10	10	10	7	10	10	10	9	10	10	10	7	9	9	10	10
2	8	9	8	8	9	9	9	10	10	10	9	9	10	10	9	10	10	10	10	10	10	10	9	10	8	10	8	9	10	10	10	9	10	10	10	10	10	9	10	10	10	9	10	9	10	10	10	10	10	9	9	10	9	8	9	9	10	9	10	9	10	10	8	10	10	9	10	9	10	9	10	10	9	10	8	10	10	10	10	10	10	10	10	9	10	10	8	10	9	9	10	10	10	10	8	10	10	10	10	10	10	9	10	10	9	9	9	10	10	10	9	10	10	10	10	8	8	9	9	9	10	9	10	10	9	9	10	9	10	10	8	9	10	10	10	9	10	9	10
2	8	10	8	10	10	10	8	10	7	10	10	9	9	9	10	8	10	9	9	10	10	9	9	10	10	9	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	9	9	10	10	9	10	10	9	10	10	9	10	10	9	10	10	10	9	9	10	9	10	10	9	10	8	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	9	10	9	10	10	10	10	10	10	10	10	9	10	10	9	10	10	10	10	10	10	10	10	10	9	9	10	10	10	9	10	10	9	10	9	10	7	10	10	10	8	10	10	10	9	9	10	10	10	10	9	10	9	10	10	10	10
1	7	9	9	10	9	10	10	10	9	10	10	9	10	10	10	10	10	10	8	10	10	9	9	10	10	10	10	10	9	10	10	9	10	9	10	9	10	10	10	9	10	10	10	10	10	9	10	8	9	9	10	10	10	10	9	10	10	9	10	10	9	10	9	9	10	10	9	10	8	9	10	9	10	8	10	10	9	10	10	9	9	9	9	10	9	10	10	9	10	9	10	10	10	10	10	10	9	10	10	9	10	10	10	9	9	10	10	9	8	10	10	10	10	9	9	10	10	10	10	9	10	10	8	10	10	10	10	10	10	9	8	10	9	10	8	9	10	10	10
2	8	8	10	9	8	9	9	9	9	9	10	10	10	9	10	8	10	8	9	10	10	10	8	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	9	10	10	10	9	10	9	10	9	10	10	9	10	10	10	10	10	10	10	10	9	10	9	8	10	9	9	10	9	10	10	9	10	10	9	9	10	10	9	10	10	10	10	10	9	10	9	10	10	10	10	7	10	10	10	10	9	10	10	9	10	8	10	10	10	9	8	9	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	8	9	10	9	9	10	9	9	9	10	10	10	10
2	6	8	10	8	8	10	9	7	9	10	10	10	10	9	10	10	9	10	9	9	10	10	9	10	9	10	10	10	8	9	10	9	10	10	10	9	10	9	10	10	7	9	10	8	10	10	8	10	9	9	9	10	10	10	10	10	10	10	9	9	10	9	8	10	9	10	10	10	9	10	9	8	10	8	8	10	10	10	10	10	10	9	8	9	9	10	10	8	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	8	10	9	10	10	9	10	10	10	9	10	10	10	8	10	10	9	10	10	10	10	9	9	10	9	10	9	9	10	10	9	10	9	9
2	4	10	8	10	8	8	10	10	10	10	8	9	10	10	10	10	9	10	10	10	10	10	9	10	9	10	9	9	10	10	9	10	10	10	8	9	10	10	9	10	10	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	9	10	10	9	10	8	8	8	9	10	9	9	10	10	10	10	10	8	8	8	8	10	9	10	9	10	10	10	8	10	10	10	10	10	10	9	10	9	9	10	8	10	10	10	10	10	9	9	8	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	9	10	10	8
3	6	7	9	7	10	9	9	9	10	10	10	10	9	8	10	10	10	9	10	9	7	9	9	9	10	10	8	10	9	9	9	10	9	10	10	10	9	10	10	9	10	10	10	9	10	10	10	10	10	10	10	10	6	10	10	9	9	10	9	10	10	9	9	9	10	9	10	10	10	10	10	9	10	9	10	10	10	9	10	9	10	10	9	9	10	10	10	9	10	9	10	10	10	10	10	10	9	10	9	10	8	10	10	10	10	9	10	9	10	9	10	10	9	10	9	9	10	10	9	10	10	10	10	10	10	10	10	9	10	8	9	9	9	9	10	9	10	10	10
1	7	10	8	9	10	9	9	10	10	10	9	10	10	9	10	10	9	10	9	10	10	9	10	8	9	10	10	10	10	10	10	9	9	8	10	9	10	10	9	10	10	10	10	10	9	10	8	9	9	9	10	10	10	10	9	8	10	9	10	10	9	9	10	10	10	10	10	10	10	10	10	9	8	10	10	9	9	10	10	10	10	10	7	10	8	10	9	10	9	9	9	9	9	10	10	10	9	10	10	9	10	9	10	10	9	8	10	10	9	8	10	10	9	10	10	10	10	10	9	9	9	10	9	10	10	9	10	10	10	10	8	9	10	10	10	8	10	10	10
2	5	6	8	8	9	9	7	9	10	10	10	10	10	10	9	10	9	10	9	8	10	10	10	9	10	9	10	9	9	10	9	9	10	10	10	10	10	9	9	10	8	9	9	10	9	6	8	9	10	9	10	10	9	10	9	10	10	10	10	10	10	9	9	9	9	10	9	10	10	10	9	10	10	9	9	9	9	10	10	9	10	10	10	10	9	10	10	10	10	9	10	10	10	10	9	10	9	10	9	10	8	9	10	9	8	10	10	10	10	10	10	10	10	10	9	9	10	10	7	9	9	9	9	8	8	10	8	9	10	10	9	8	9	10	10	10	10	10	10
1	7	9	9	7	9	10	10	10	9	9	8	10	9	9	10	10	10	10	10	8	10	10	10	10	10	9	9	10	9	9	9	10	8	10	10	10	10	10	9	9	9	10	10	9	9	10	10	9	10	9	8	10	10	10	9	8	9	10	9	9	10	8	10	8	9	10	10	9	9	9	10	10	10	9	10	10	10	9	9	9	8	10	9	10	10	9	10	9	10	10	10	10	10	9	10	10	10	10	10	10	9	10	9	10	8	9	9	10	10	10	10	9	10	10	10	9	10	10	9	9	8	9	8	9	9	10	10	10	8	10	10	10	9	9	9	10	10	10	10
3	7	7	10	9	9	8	7	10	9	10	10	10	10	10	9	10	10	10	9	10	9	10	9	10	10	10	9	9	9	10	10	10	10	10	10	10	10	9	10	9	10	10	10	9	10	10	10	10	10	10	10	9	10	7	10	10	8	8	10	9	10	8	10	10	10	9	9	10	10	10	9	7	10	10	9	9	9	10	9	10	10	10	10	10	10	10	8	8	10	9	10	9	10	10	9	10	10	10	9	9	10	10	10	10	9	10	10	10	10	10	9	8	10	10	10	10	10	9	9	9	10	10	10	8	8	10	10	10	10	10	9	9	10	9	10	10	10	9	10
1	5	10	8	10	9	7	9	10	10	10	10	10	9	10	10	9	10	10	10	8	7	10	10	9	10	9	10	10	9	10	9	10	9	10	10	10	10	9	10	9	10	9	10	10	10	10	8	10	10	9	8	10	9	10	10	10	10	10	10	10	9	10	10	9	10	9	10	10	10	10	10	10	10	9	10	8	10	10	10	10	10	10	9	10	8	9	10	10	10	9	9	10	10	10	10	9	10	10	10	9	9	10	10	9	9	9	10	10	10	9	10	10	10	10	9	10	10	10	10	10	9	10	9	10	9	10	10	9	10	10	9	10	10	8	10	9	10	10	9
2	7	9	8	8	9	9	10	9	9	9	9	9	7	10	6	10	10	10	8	9	10	10	9	10	10	10	9	7	8	10	10	10	9	10	10	9	10	10	10	10	9	9	10	10	10	10	9	10	9	9	10	9	9	10	10	10	9	10	9	10	9	10	10	10	10	9	8	9	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	8	9	10	10	10	10	10	10	8	10	10	10	7	10	10	9	10	10	10	10	9	10	10	9	9	10	10	9	9	10	9	9	10	8	9	10	10	10	9	9	10	9	9	10	10	10	10	10	9	10	10	10	9	10	8	10
0	6	10	9	7	8	9	10	8	10	9	10	10	10	9	10	10	10	10	9	10	10	9	9	9	9	10	10	9	10	10	9	10	10	10	10	7	10	10	9	10	10	10	9	9	8	10	8	10	9	10	9	9	9	10	9	10	10	9	10	10	9	9	10	10	9	9	9	10	9	10	9	10	10	10	10	9	10	9	9	10	10	10	10	9	10	10	10	10	9	10	10	10	10	9	10	10	9	10	8	10	10	9	10	10	10	10	10	10	10	10	8	10	10	10	10	9	9	10	10	10	10	9	10	10	10	10	10	10	10	9	10	10	8	9	10	10	9	10	10
2	7	6	9	9	9	8	9	10	10	10	10	10	10	10	10	9	10	9	9	10	9	9	10	10	10	10	9	8	10	9	10	10	9	10	10	10	9	10	10	10	9	10	10	10	9	9	10	9	10	9	10	10	10	8	8	10	10	9	10	10	10	10	9	8	9	10	10	10	9	10	9	10	9	10	10	9	10	10	10	10	10	9	9	10	10	10	9	9	9	10	9	10	10	9	10	8	9	8	10	9	10	9	10	9	10	10	10	9	10	10	9	10	9	9	9	10	9	10	10	10	10	10	9	10	10	10	10	10	10	10	9	10	8	10	9	9	9	10	10
3	7	8	10	8	10	9	9	10	9	10	9	9	10	9	10	10	10	10	10	9	10	9	10	9	7	10	10	10	10	10	10	9	9	10	9	10	10	10	10	10	10	10	10	9	10	9	9	10	10	10	10	10	10	9	9	10	10	9	9	9	10	8	10	10	10	10	10	10	10	9	9	10	10	10	10	10	9	10	10	10	10	10	9	10	10	9	10	9	10	10	10	10	10	10	10	9	10	10	10	9	10	10	10	8	10	9	10	10	9	9	10	9	10	10	10	10	9	10	9	10	10	10	10	8	10	9	10	10	9	10	10	10	10	9	10	10	10	10	9
2	5	6	8	9	9	9	9	8	9	10	8	10	10	10	9	10	10	10	9	10	10	10	9	10	10	10	10	8	10	9	10	8	8	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	10	10	10	10	10	9	10	10	10	10	10	8	9	10	10	10	10	8	10	10	10	9	10	9	8	9	10	10	10	10	10	10	10	9	9	10	9	8	9	10	10	10	10	9	10	8	9	9	10	10	10	10	10	10	10	9	10	10	10	8	9	10	9	9	10	10	10	10	10	10	10	10	10	9	10	10	10	9	10	9	8	9
1	6	4	8	9	10	8	9	10	9	9	8	10	10	10	8	10	10	9	9	10	9	10	10	9	8	10	10	10	9	10	10	10	8	10	10	9	8	10	8	8	9	10	10	10	10	10	10	9	10	10	10	10	9	7	8	10	10	10	10	10	10	10	10	10	9	9	9	9	8	10	10	10	9	9	9	9	10	9	10	9	10	10	10	9	10	10	9	10	9	10	10	10	10	10	10	10	9	9	9	10	10	10	8	9	10	10	10	10	9	10	10	10	10	9	10	9	8	9	10	10	10	9	10	10	10	9	9	10	10	9	10	10	10	10	10	10	9	10	10
2	7	10	10	6	9	8	10	10	10	10	10	9	9	10	9	9	10	10	9	10	10	9	9	10	10	10	10	10	10	8	10	10	9	10	10	9	9	10	10	9	10	9	10	10	9	10	10	10	9	10	10	10	8	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	9	9	9	8	10	9	10	9	9	10	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	10	10	9	9	10	10	10	10	10	10	10	10	10	9	10	9	10	10	9	9	10	10	9	10	8	10	10	10	9	9	9	10	9	10	10	10	10	10	9
3	7	9	8	9	9	10	9	10	10	10	9	10	9	10	10	9	10	8	10	10	9	9	10	10	10	10	9	10	10	8	10	10	10	9	10	9	10	10	10	9	10	10	9	9	10	10	10	10	8	9	10	9	10	10	10	10	10	10	10	9	9	10	8	8	9	10	10	10	10	10	10	10	9	8	9	10	10	9	8	9	10	10	9	10	10	8	7	10	10	10	10	10	10	10	10	10	10	10	9	8	10	10	10	9	10	10	9	10	10	10	9	9	9	9	9	8	10	10	10	9	9	10	9	10	10	10	9	10	10	10	10	10	10	10	9	9	8	10	9
3	5	10	8	7	10	10	10	8	10	9	10	10	9	9	9	10	10	9	9	10	10	9	10	10	10	10	8	9	10	10	10	10	10	8	10	10	10	10	10	9	10	10	10	10	9	10	9	9	9	9	10	9	10	8	10	8	9	10	10	10	10	8	10	9	9	8	10	10	9	9	10	10	9	10	10	10	9	10	9	10	10	10	9	9	10	9	10	9	10	9	10	10	10	9	9	10	10	9	9	10	10	9	10	10	10	7	10	10	9	10	10	9	10	10	10	10	8	10	10	8	10	10	9	10	9	10	10	10	10	9	9	9	10	9	10	9	9	9	10
2	6	9	10	9	9	9	9	10	10	10	7	8	9	10	9	9	9	10	10	9	10	10	10	9	10	10	9	9	8	8	9	10	10	9	10	10	10	10	10	9	9	10	10	10	10	10	9	10	10	10	9	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	8	10	10	10	10	9	10	9	10	10	10	10	10	9	10	10	9	9	10	10	9	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	8	9	10	10	9	8	9	10	10	10	10	10	10	10	10	10	10	10	10	9	9	10	9	10	8
1	4	10	10	10	10	9	10	9	9	10	9	10	10	10	9	9	9	10	10	10	10	10	10	9	10	9	10	10	10	9	10	10	10	9	9	10	10	10	10	10	9	10	9	9	10	9	10	8	10	10	10	10	10	9	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	8	10	10	8	10	10	9	10	9	9	10	10	9	10	9	9	10	9	9	10	10	10	10	10	9	10	10	9	9	9	10	9	10	10	9	10	9	10	10	9	10	10	9	9	10	10	10	10	10	10	10	9	10	10	9	9	9	10	10	9	10	10	9	10	10	10	10	9	10	10
2	6	7	9	9	9	10	8	10	10	10	9	10	10	10	10	10	8	10	9	9	10	9	10	10	9	10	10	10	10	10	9	9	9	10	9	10	10	10	10	9	10	10	9	10	9	10	10	10	9	10	8	10	10	9	8	10	9	10	10	9	10	8	10	10	10	9	8	10	9	10	10	9	9	9	10	10	10	10	9	10	10	10	9	9	10	10	10	10	10	9	9	8	9	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	9	10	9	9	9	10	10	9	9	8	10	10	10	10	9	10	10	9	10	10	10	10	10	9	10	10	10	10	9	9	9
2	10	9	6	9	9	9	10	8	10	9	9	10	9	9	10	10	10	10	8	10	9	7	9	10	8	9	10	9	8	10	9	10	10	9	9	10	10	9	10	9	10	10	9	9	9	10	10	10	9	9	10	9	8	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	9	9	8	10	9	9	10	10	10	9	10	9	9	10	9	10	10	10	9	9	10	9	9	10	9	10	10	9	10	10	10	10	10	9	10	9	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	8	10	9	10	10	10	9	10	10	10	9	9	10	10	10
0	7	6	9	9	9	9	10	9	9	10	10	9	10	10	9	10	10	8	10	10	10	9	10	10	10	8	10	10	10	9	10	10	9	10	9	10	10	10	10	10	10	10	9	10	10	8	10	10	10	10	9	10	10	9	9	10	10	9	10	10	10	10	9	10	10	10	10	10	10	9	10	9	10	10	8	9	9	10	10	10	9	10	8	9	10	10	10	8	9	8	10	10	10	9	10	9	10	9	10	10	9	10	10	10	10	8	9	10	10	10	10	9	10	9	10	9	10	9	10	8	9	10	10	10	10	10	9	10	10	10	10	10	10	10	9	9	10	9	10
2	7	10	9	7	10	10	10	9	10	10	9	9	9	9	10	10	10	9	10	10	10	9	9	9	10	10	9	9	10	9	10	8	10	10	10	10	9	9	10	9	10	10	10	10	9	10	10	10	10	10	8	7	10	10	10	9	9	10	10	10	10	10	10	9	9	9	9	10	10	10	9	8	10	9	9	10	8	10	9	10	10	9	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	9	10	10	9	10	10	9	9	10	10	9	10	9	10	10	10	9	10	10	10	10	8	9	8	9	8	10	9	10	9	10	10	10	10	10
1	6	3	10	10	9	10	10	10	10	10	10	10	10	10	9	9	10	10	9	10	10	9	10	10	9	10	8	10	8	10	9	10	10	9	10	10	9	10	10	9	9	10	10	10	8	10	10	10	10	10	10	10	10	9	10	9	10	10	9	10	10	8	10	10	10	10	10	9	10	9	10	9	9	10	10	9	10	10	10	9	9	10	8	10	8	10	10	10	9	9	10	10	10	10	10	10	9	10	8	8	10	10	10	10	10	9	10	10	10	9	10	10	10	9	9	10	10	9	9	10	9	9	10	10	10	10	10	10	10	9	10	9	10	9	10	10	10	10	9
1	8	7	9	8	9	10	10	10	10	10	10	10	9	9	10	9	10	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	9	10	9	10	10	9	10	10	10	10	10	10	10	10	10	10	10	9	10	8	9	10	10	10	10	10	9	10	10	9	9	9	10	10	10	9	9	10	10	10	10	9	10	9	10	10	10	9	10	10	8	10	10	10	9	10	9	8	10	8	10	10	10	9	8	9	9	9	10	9	10	10	10	10	10	10	10	9	10	9	9	10	10	10	9	10	10	10	10	9	10	9	10	9	8	9	9	9	10	10
3	5	9	9	9	10	10	10	10	10	10	10	10	8	10	8	9	10	8	9	10	9	10	10	9	9	10	10	10	9	10	10	9	9	10	9	10	9	10	10	10	10	10	10	10	10	9	10	10	10	9	9	10	9	9	9	8	10	9	9	10	10	10	9	10	10	9	9	9	10	10	8	10	10	10	10	10	10	10	10	10	9	9	8	9	10	8	10	10	9	10	10	9	10	9	10	10	10	10	10	9	9	9	9	8	8	10	10	10	10	10	9	9	10	10	10	10	10	10	10	9	9	10	10	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	8
1	6	9	9	9	9	10	9	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	9	9	10	10	10	10	10	10	7	9	9	10	9	10	9	8	10	9	10	9	9	10	10	9	10	10	10	10	9	10	9	10	10	10	10	10	10	10	8	7	9	10	10	10	10	9	10	9	10	9	10	10	10	9	9	9	9	8	9	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	9	10	10	10	9	10	9	9	10	9	10	10	9	9	10	9	8	10	10	10	10	10	9	9	10	9	9	10	9	10	9
2	7	9	6	10	8	8	9	10	8	10	10	10	10	9	10	9	10	9	9	10	10	10	8	9	10	10	10	10	10	10	9	10	10	10	10	9	10	10	10	10	9	10	10	8	10	9	10	10	9	10	9	10	10	9	10	10	10	9	9	10	10	10	9	10	10	9	9	9	10	9	10	9	10	9	10	10	10	8	10	10	10	9	10	10	10	10	9	10	10	9	8	9	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	10	9	10	10	10	9	9	10	10	9	9	10	10	10	9	10	10	10	9	10	8	10	10	8	8	10	10	10	10	10
2	7	8	9	9	9	10	10	10	10	10	10	10	9	10	10	10	8	9	10	9	8	9	9	10	9	9	10	10	10	10	10	10	10	9	9	10	10	10	7	10	10	8	9	9	10	9	10	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	7	9	9	10	9	10	10	10	9	10	10	10	10	10	10	9	10	10	8	10	10	10	9	9	10	9	9	10	10	10	10	10	10	10	9	10	10	9	10	9	10	10	10	10	9	10	9	10	10	10	9	10	9	10	10	10	10	9	10	10	9	10	10	10	9	10	10	10	10	10	9	9	10	9	10	10
2	5	6	6	8	8	9	10	9	9	10	10	9	10	10	10	9	10	10	9	10	9	10	9	10	9	10	9	10	9	10	10	10	9	10	8	10	10	9	10	8	10	10	9	10	10	10	10	9	10	10	10	10	9	10	10	10	10	10	9	10	10	10	9	10	9	9	10	10	10	10	9	9	10	10	10	10	9	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	8	9	10	10	9	9	9	9	10	9	9	9	10	9	10	8	10	10	10	10	10	10	10	9	9	10	10	10	9	10	9	10	8	9	10	9	10	10	10	10	10	10
3	4	10	9	8	9	8	9	9	10	9	8	9	9	10	9	10	9	9	10	8	10	10	10	9	10	10	9	9	8	10	10	9	10	10	9	10	10	10	10	9	10	10	9	10	10	10	9	9	9	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	8	10	10	10	10	10	9	10	10	10	9	10	9	10	9	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	9	10	10	8	10	10	10	9	10	10	10	10	10	9	10	10	10	9	10	10	9	10	9	10	10	9	9	10	9	8	9	9	10	10	10	10	9	9	9
2	8	7	8	9	9	8	10	10	9	10	10	9	10	10	10	9	9	9	9	9	9	10	10	10	10	10	9	9	9	10	10	10	10	10	8	10	9	7	10	10	10	9	7	10	10	10	10	10	9	10	10	10	10	10	10	10	10	8	10	9	10	10	10	10	10	9	9	10	10	10	10	9	9	10	10	8	10	9	9	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	8	10	10	10	8	10	10	10	10	10	10	10	8	9	10	10	10	10	10	10	10	10	10	9	10	10	10	9	8	10	9	9	10	8	10	10	9	10	10
1	6	7	8	8	9	9	10	10	10	10	10	10	10	10	10	10	8	9	10	9	10	10	10	10	10	10	9	10	9	10	9	9	10	10	10	10	9	9	10	10	9	10	8	10	10	9	10	9	10	9	9	9	9	10	9	10	10	10	10	10	10	9	10	10	9	10	10	9	10	10	10	9	10	9	10	9	10	9	8	10	9	10	10	10	10	10	10	10	9	10	9	10	10	10	10	9	10	10	10	10	9	10	9	10	9	10	9	10	10	10	8	10	10	10	9	10	9	10	10	10	10	10	9	9	10	10	9	10	9	10	9	10	10	9	10	9	10	10	10
3	6	4	9	10	8	8	9	10	10	10	10	8	9	10	9	10	10	10	10	10	9	10	10	9	9	10	9	8	7	10	10	9	8	8	10	10	10	10	10	9	10	10	9	10	10	10	10	10	10	10	10	9	10	10	9	10	10	10	10	9	9	10	10	10	9	10	9	10	10	10	10	10	9	9	10	9	10	10	9	10	10	8	10	10	10	10	9	9	10	10	9	10	10	9	9	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	9	10	10	9	10	10	10	10	10	10	10	10	10	10	10	9	10	9	9	10	10	10	9	9	10	10	10	8
2	7	9	9	9	9	9	6	8	9	10	9	9	10	10	9	10	8	10	10	10	10	10	10	9	9	9	10	10	9	10	10	10	10	10	8	10	10	10	9	10	10	10	9	10	10	9	10	10	10	9	10	8	10	10	10	10	9	8	10	9	10	9	10	10	9	9	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	9	9	10	10	10	9	9	10	10	10	10	10	10	10	10	10	9	10	9	9	10	10	9	9	10	8	9	10	8	10	10	9	9	10	10	9	10	10	9	10	10	10	9	8	10	10	10	9	10	10	9	10
2	7	8	9	8	8	10	9	10	10	9	10	9	9	10	9	10	8	10	10	9	9	8	9	9	9	10	10	10	10	9	9	9	10	9	10	10	10	9	9	9	10	7	10	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	9	9	10	10	10	10	10	9	9	8	10	10	10	9	8	10	10	9	9	10	10	10	10	9	10	10	9	8	9	10	10	9	9	8	9	10	10	10	10	10	10	9	10	10	10	10	9	10	10	10	9	10	10	9	8	9	10	10	10	10	9	10	10	10	9	10	10	10	8	9	9	9	10	9	10
2	6	10	10	10	10	10	10	10	9	10	10	10	9	10	9	9	10	10	10	10	10	10	10	9	10	9	9	10	9	8	10	10	10	9	8	10	10	10	10	10	10	10	10	9	9	10	10	9	10	10	10	10	10	9	9	9	8	10	9	9	9	9	10	10	9	10	7	10	10	10	10	10	9	10	8	8	10	10	9	9	10	10	10	10	10	10	10	10	9	9	10	10	10	9	9	10	10	9	9	9	10	10	10	10	10	9	9	9	9	9	10	9	10	8	9	10	9	9	10	10	10	8	9	10	9	10	10	10	10	9	9	10	9	8	9	10	10	10	10
2	7	8	9	9	8	9	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	10	9	9	10	10	10	8	10	9	9	10	10	9	9	10	9	8	10	10	9	10	10	10	9	10	10	9	9	10	10	10	10	9	10	10	10	9	8	9	9	10	10	9	9	9	10	10	10	9	10	9	10	9	10	10	9	10	9	8	8	10	10	9	9	9	10	10	10	9	10	9	10	10	9	10	9	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	9	10	10	10	10	9	10	10	9	9	10	10	9	10	10	10	10	9	8	10	9	10	10	9	8	10
1	6	10	9	7	10	10	10	10	10	9	9	8	10	8	10	10	10	10	10	10	9	9	8	10	10	8	10	8	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	9	10	10	9	10	10	9	10	9	10	10	8	10	10	10	10	10	10	10	10	10	9	10	10	8	10	10	10	8	9	8	10	10	10	9	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	10	10	10	9	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10
3	6	5	6	10	9	9	10	10	8	10	10	10	10	9	10	10	10	10	9	10	10	10	10	9	10	9	10	10	10	10	8	9	10	10	9	9	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	9	10	10	10	9	10	9	9	8	9	10	10	9	9	9	10	10	10	10	8	10	8	10	10	10	9	9	9	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	9	9	10	10	10	8	10	10	9	10	9	9	10	10	10	10	10	9	10	10	9	10	10	10	10	9	9	10	8	9	9	9	10	8
